153,983
154,141
154,156
154,193
154,264
154,407
154,550
154,669
154,671
154,743
154,75
154,781
155,111
155,178
155,293
155,353
155,427
15,559
155,857
1,559
15,599
156,181
15,629
156,355
156,374
156,388
156,54
156,545
156,574
156,637
156,656
156,688
156,759
15,696
157,24
157,322
1,574
157,663
158,281
15,833
15,848
158,585
158,656
158,692
158,924
158,966
158,993
159,228
159,47
159,548
159,573
159,576
159,841
159,859
159,940
159,971
159,975
160,169
160,23
160,249
160,314
160,326
160,327
160,374
160,488
160,592
160,678
160,688
160,75
160,861
160,975
161,110
161,15
161,200
161,211
16,126
161,269
161,470
161,520
161,521
161,646
161,649
16,165
161,650
161,7
161,711
161,837
16,186
161,879
161,94
16,200
162,102
162,147
162,20
162,290
162,360
162,381
162,398
162,576
162,897
162,901
163,273
163,541
163,557
163,575
163,657
163,691
163,76
163,795
163,878
163,946
164,128
164,221
164,360
164,701
164,860
16,49
164,995
1,651
165,122
165,156
165,174
165,269
16,551
165,561
165,682
165,76
165,794
165,81
165,947
166,169
166,204
166,28
166,282
166,316
166,341
166,455
166,489
166,60
167,285
167,492
16,756
16,757
167,66
167,728
167,840
16,785
168,249
168,263
168,321
168,38
168,405
168,417
168,479
168,489
16,849
168,580
168,587
168,696
168,72
168,803
16,882
168,963
169,125
169,587
169,663
169,731
169,906
169,94
170,110
170,122
170,167
170,271
170,466
170,480
170,484
170,669
170,75
170,953
171,1
171,107
171,233
171,344
171,413
171,43
171,485
171,513
171,526
1,716
171,70
171,867
171,959
172,12
172,157
172,178
172,19
172,272
172,494
172,631
172,633
172,648
172,655
17,274
172,745
172,838
172,95
1,731
173,108
173,278
173,41
173,526
173,614
17,362
173,624
173,712
17,372
173,732
173,784
173,889
173,939
173,940
173,999
17,4
174,10
174,132
174,136
174,198
17,422
174,369
174,614
174,742
174,757
174,837
175,118
17,513
175,13
175,507
175,588
175,597
175,718
175,830
175,87
175,895
17,619
176,579
176,595
176,755
176,82
176,852
176,956
177,334
177,368
177,387
177,6
17,767
177,720
17,774
17,787
177,957
178,193
178,326
178,332
1,784
178,481
17,852
178,548
178,557
178,794
178,851
17,913
179,196
179,237
179,485
179,572
179,6
179,754
179,791
179,872
179,882
17,998
180,153
180,280
180,572
180,72
180,829
181,284
181,346
181,406
181,43
181,476
181,483
181,506
181,517
181,577
18,158
181,621
18,181
18,185
182,189
182,280
182,310
182,33
182,47
182,526
18,253
182,567
182,98
183,179
183,269
183,332
183,341
183,368
183,396
18,343
183,459
183,565
183,7
18,375
183,774
183,850
183,943
184,177
184,206
184,219
184,266
18,430
184,340
184,383
184,384
184,440
184,489
184,590
184,599
184,879
184,902
185,20
185,308
185,433
185,453
18,548
185,6
185,647
185,652
185,886
185,976
186,105
186,116
186,170
186,228
186,522
186,623
186,707
186,727
186,736
186,858
186,928
186,993
187,111
187,181
187,207
187,310
187,370
187,490
187,501
187,541
187,757
187,796
187,918
188,107
188,162
188,26
188,329
188,350
188,405
188,523
188,719
188,906
188,917
188,923
188,98
189,259
189,311
189,441
190,282
190,439
190,596
1,906
190,743
190,854
190,934
191,152
191,243
191,312
191,463
191,547
191,578
191,580
191,594
191,68
19,169
191,750
191,799
191,804
191,89
191,945
192,185
192,536
192,661
192,676
192,85
192,861
192,868
193,344
193,39
193,404
193,446
193,685
193,749
1,938
193,874
193,896
19,4
194,13
194,143
194,651
194,708
194,720
194,818
194,841
194,912
194,987
195,125
195,196
195,198
19,521
195,286
195,359
195,500
195,680
195,706
195,770
195,8
195,82
195,952
195,989
196,145
196,216
196,362
196,472
196,499
196,582
196,645
196,842
197,246
197,299
197,448
197,710
197,730
197,918
197,976
197,98
198,269
198,271
198,351
198,391
198,427
198,433
198,487
198,71
199,10
19,970
199,74
199,776
199,822
199,878
199,906
199,959
19,998
200,130
200,16
200,317
200,430
200,611
200,711
200,806
200,851
200,948
20,116
201,22
20,126
201,31
201,385
201,50
201,510
201,538
201,550
201,664
201,698
201,89
201,953
202,12
202,448
202,572
20,260
202,60
202,680
202,71
202,902
203,135
203,327
203,534
203,631
203,729
203,750
203,753
20,387
204,104
204,195
204,40
204,486
204,561
204,603
204,772
204,791
204,815
204,91
204,96
20,504
205,220
205,247
205,248
205,513
205,540
205,670
205,708
205,742
205,806
206,113
206,133
20,626
206,327
206,334
206,349
206,508
206,529
20,660
206,805
207,202
207,356
207,560
207,585
207,715
207,883
207,983
208,129
20,817
208,182
208,388
208,563
208,571
208,65
208,667
208,703
208,726
208,734
208,741
208,751
208,824
208,830
208,999
209,224
209,239
209,260
209,266
209,284
209,286
209,291
209,374
209,378
209,41
209,442
209,599
209,62
209,89
209,991
210,341
210,374
210,430
210,49
210,532
210,76
210,914
210,966
211,226
21,137
211,470
211,517
211,540
211,559
211,620
211,82
211,836
211,850
21,193
211,94
211,988
212,119
212,129
212,13
212,191
212,422
212,486
212,51
212,513
212,804
212,810
212,952
213,104
213,202
213,480
2,135
21,350
213,593
213,63
213,640
213,674
2,137
213,812
213,857
213,88
214,16
214,317
214,547
214,647
21,48
214,849
214,905
214,981
21,510
215,158
215,276
215,325
215,347
21,548
215,676
21,606
216,32
216,328
216,428
216,676
216,732
216,8
216,881
21,69
216,934
216,979
21,708
217,121
217,152
217,191
217,218
217,342
217,413
217,471
217,576
217,642
217,7
217,778
217,811
217,827
217,930
21,819
218,19
218,254
218,279
218,281
21,833
218,347
218,497
218,538
218,61
218,630
218,727
218,821
218,864
218,895
219,214
21,922
219,571
219,66
219,983
220,139
220,142
220,176
220,259
2,203
220,369
220,634
220,831
220,936
221,276
221,345
22,140
221,454
221,489
221,607
221,648
221,685
221,7
221,781
221,782
221,810
221,86
222,238
222,314
222,342
22,249
222,514
222,560
222,565
222,603
22,270
222,801
222,830
22,331
223,350
223,364
223,374
223,398
223,653
22,376
223,788
2,238
223,846
224,202
224,332
224,333
224,362
224,398
224,47
224,822
224,909
224,956
22,497
224,973
22,5
225,101
225,158
225,218
225,249
225,261
225,413
2,255
225,518
225,52
225,571
225,612
225,621
225,644
225,683
22,573
225,756
225,873
225,921
225,939
226,106
226,119
226,21
226,259
22,635
226,602
226,654
226,714
226,82
226,92
226,937
227,255
227,408
227,456
227,49
227,653
227,683
227,852
22,790
228,160
228,24
228,449
228,460
228,48
228,610
228,687
228,708
228,71
228,810
229,136
229,163
229,269
229,335
229,340
229,36
229,430
229,434
229,480
229,571
229,722
229,935
229,993
2,30
230,108
230,129
230,2
230,23
230,444
230,577
230,624
230,716
231,145
231,361
231,398
231,42
231,690
231,693
231,725
231,955
23,203
23,204
232,141
232,159
232,194
23,223
232,32
232,388
232,405
232,576
232,593
232,596
232,638
232,647
232,649
232,669
232,764
232,779
232,785
232,821
232,883
232,92
232,995
233,174
233,297
233,360
233,501
233,555
233,57
233,584
233,587
23,366
233,671
233,673
23,375
233,782
233,828
233,888
23,392
233,93
234,133
234,143
234,205
234,357
234,380
234,393
234,507
234,566
234,592
234,675
23,484
234,928
234,934
234,982
23,50
23,505
235,191
235,283
235,415
23,550
235,600
235,731
23,577
235,781
235,896
236,332
236,526
236,690
236,789
236,819
236,830
236,846
236,964
237,453
237,500
237,527
237,544
237,647
237,81
237,875
237,881
237,892
237,962
23,801
23,839
238,405
238,406
238,470
238,585
238,732
238,747
238,802
238,873
238,953
238,997
23,917
239,228
239,253
239,46
239,555
239,94
240,350
240,39
240,411
240,482
240,508
240,570
240,604
240,605
240,800
240,938
241,372
241,516
241,520
241,559
241,615
241,676
241,757
241,856
241,87
241,89
242,1
242,125
242,143
242,233
242,368
242,426
242,435
242,487
242,523
242,532
242,578
242,645
242,81
242,860
242,87
242,964
24,309
243,193
243,213
243,226
243,305
243,351
243,487
243,505
243,55
243,564
243,613
243,635
24,364
243,641
243,733
243,872
243,909
243,951
244,131
244,158
244,166
244,269
244,31
244,616
244,646
244,674
244,900
244,97
244,970
244,981
244,996
245,233
245,325
245,395
24,540
24,549
245,518
245,579
245,701
245,722
245,751
245,764
245,792
245,864
24,628
246,310
246,524
246,53
246,575
246,858
2,47
247,209
247,470
247,516
24,752
247,524
247,589
247,674
247,860
248,169
248,187
248,234
248,249
248,257
248,29
248,444
248,603
248,680
248,746
248,897
248,970
24,911
24,916
249,262
24,932
249,404
249,45
249,572
249,613
249,622
249,750
249,823
250,805
250,926
250,936
251,1
251,131
251,144
251,266
251,319
251,40
251,438
251,44
251,523
251,53
251,543
251,547
25,155
251,55
251,614
251,630
251,937
252,200
252,317
252,378
252,73
252,735
252,740
252,742
252,745
252,784
252,815
252,852
253,485
253,674
253,716
253,724
253,743
253,862
253,873
253,951
254,258
254,304
254,635
254,688
255,176
255,268
255,383
255,561
255,597
255,616
255,720
255,83
255,940
255,971
25,620
256,245
256,276
256,323
25,646
256,703
256,89
25,713
25,716
257,225
257,252
25,730
257,308
257,383
257,491
257,544
257,616
257,718
257,785
257,937
257,999
258,169
258,231
258,392
258,455
258,47
258,677
258,691
258,708
258,785
258,788
258,888
258,905
258,971
259,130
259,156
259,197
259,283
259,366
259,442
25,950
25,954
259,768
259,780
25,982
259,826
259,849
259,859
259,892
259,96
260,112
260,487
260,498
260,530
260,555
2,606
260,878
260,957
260,971
260,973
261,102
261,194
261,385
261,387
26,149
261,5
26,153
261,713
261,88
26,193
262,302
262,345
262,363
262,381
262,478
262,527
262,548
262,628
262,632
262,715
262,73
262,787
262,955
26,320
263,225
263,274
263,36
263,531
263,689
263,840
263,881
263,891
264,153
264,199
264,257
264,264
264,303
264,326
264,342
264,36
264,391
264,416
264,53
264,579
26,463
26,478
26,482
265,350
265,415
265,437
26,553
265,741
265,814
265,876
265,945
265,965
26,611
266,141
266,195
266,218
266,221
26,623
266,295
266,408
266,446
266,451
266,517
266,572
266,600
266,679
266,708
266,945
26,710
267,194
267,249
267,317
267,32
267,335
267,364
267,375
267,381
267,419
267,477
267,582
267,584
267,590
267,599
267,651
267,783
267,94
268,146
268,164
268,498
26,852
268,606
268,835
268,916
269,154
269,177
269,242
269,318
269,373
269,421
269,476
269,802
269,916
270,144
270,181
270,187
270,217
270,239
270,243
270,406
270,424
270,53
270,586
270,674
270,686
270,765
270,835
270,911
270,928
2,711
271,136
271,327
27,135
271,478
271,490
271,52
271,727
271,780
271,919
271,946
271,953
271,957
272,124
272,379
272,522
272,641
272,667
272,671
272,887
273,0
273,186
273,473
273,489
273,569
273,573
273,808
273,926
27,419
274,22
27,432
274,588
274,599
274,65
274,705
274,73
274,807
274,83
274,833
274,96
27,50
27,512
275,137
275,147
275,207
275,247
275,334
275,532
275,652
275,792
275,834
276,108
276,316
276,391
276,43
276,510
276,527
27,663
276,7
276,806
276,832
276,858
276,903
276,999
277,17
277,203
277,228
277,425
277,767
277,8
277,976
278,135
278,250
278,258
278,269
278,358
27,843
278,439
278,950
278,961
27,897
27,909
279,182
279,250
279,26
279,296
279,297
279,302
27,932
279,488
279,540
279,591
279,616
279,637
279,982
280,11
280,145
280,149
280,207
280,470
280,507
280,620
280,755
280,772
281,136
281,143
281,144
281,195
281,270
281,371
28,14
281,455
281,467
281,678
281,703
281,772
281,807
281,857
281,879
281,949
282,100
282,121
282,14
282,275
282,421
282,529
282,605
282,653
282,703
282,722
282,737
282,941
282,988
282,993
283,19
28,326
283,277
283,324
28,340
283,443
283,451
283,480
283,508
283,589
283,613
283,661
283,718
283,727
283,776
283,806
284,174
284,229
284,339
284,444
284,625
284,634
284,698
284,757
284,841
284,890
28,495
285,226
285,270
285,390
285,656
285,661
28,570
285,734
285,755
285,758
285,86
286,188
286,24
286,246
286,396
286,467
286,471
28,699
28,700
287,202
287,250
287,273
287,43
287,623
287,679
287,787
287,969
28,804
288,110
288,135
288,205
288,439
288,484
288,511
288,558
288,598
288,695
288,709
2,888
28,881
288,929
289,176
289,246
289,314
289,363
289,400
289,494
289,543
289,594
289,616
289,685
28,986
290,148
290,153
290,183
290,467
290,557
290,604
290,640
290,763
290,793
29,109
291,136
291,300
291,315
291,430
29,147
291,482
291,492
291,504
29,157
291,619
291,712
291,8
291,819
291,832
291,897
291,917
291,985
292,118
292,284
29,239
292,490
292,566
292,604
292,623
29,28
292,915
292,989
293,26
293,284
293,378
293,525
293,779
293,890
293,924
294,208
294,211
294,279
294,416
29,446
294,468
294,51
294,584
294,614
294,630
294,859
294,871
294,907
295,128
295,142
295,214
295,283
295,497
295,607
295,612
295,656
295,795
295,848
295,856
295,857
295,862
296,143
296,162
296,479
296,5
296,513
296,580
29,667
296,676
296,681
296,740
296,764
296,781
296,804
296,923
296,977
296,998
297,140
297,161
297,224
297,336
297,346
297,408
29,741
297,47
297,501
297,642
297,647
297,841
297,864
297,985
298,116
298,179
298,232
298,336
298,447
298,462
298,540
29,869
2,989
299,104
299,252
299,392
299,415
299,533
299,548
299,564
299,735
299,766
299,769
299,822
29,995
300,169
300,170
300,354
300,372
300,416
300,44
300,720
300,821
300,874
300,915
301,11
301,148
301,265
301,363
301,510
301,537
301,610
301,670
301,70
301,823
301,845
301,961
302,150
302,159
302,389
302,390
30,259
302,866
302,954
303,178
303,293
303,336
303,342
303,391
303,509
303,528
303,569
303,576
303,686
303,750
303,791
303,997
304,181
304,273
304,40
304,414
304,43
304,465
304,519
304,521
30,457
304,571
304,597
304,94
304,982
305,169
30,52
305,243
305,245
305,31
305,340
305,38
305,390
305,58
30,559
305,72
305,758
305,773
305,776
305,783
305,789
305,834
305,847
305,848
30,585
30,609
30,610
306,123
306,13
306,370
30,642
306,602
306,677
306,770
306,806
306,863
306,882
30,708
307,214
307,254
307,351
307,49
307,572
30,768
307,681
307,717
307,750
307,767
307,921
308,268
308,680
308,741
308,816
309,165
30,926
309,479
309,59
309,629
309,676
309,70
309,798
309,963
310,203
310,376
310,47
310,63
310,631
310,765
310,774
310,780
310,785
310,891
310,906
310,913
310,918
311,200
311,206
311,230
311,283
31,129
311,316
311,324
31,133
311,42
311,463
311,612
311,704
311,781
31,189
311,935
312,208
312,239
312,30
312,501
31,254
312,627
312,873
312,896
312,944
31,312
313,159
313,332
313,397
313,421
313,424
313,433
313,487
313,49
313,499
3,135
313,505
313,517
313,722
313,772
313,785
313,792
313,873
313,889
313,900
314,121
31,416
314,25
314,293
314,464
314,476
314,484
31,472
31,496
31,527
315,427
315,602
315,693
315,708
315,759
316,10
316,214
316,255
316,302
316,718
316,950
31,710
31,720
31,727
317,292
317,314
317,343
317,489
31,752
317,563
317,65
317,736
317,800
318,195
318,239
318,315
318,374
318,444
318,510
318,619
318,627
318,692
318,746
318,756
318,778
318,917
319,107
319,294
319,31
319,395
319,412
319,423
31,950
319,528
319,686
319,707
319,715
31,972
319,798
320,10
320,118
320,245
320,267
320,326
320,352
320,440
320,472
320,836
320,929
320,933
321,150
321,23
321,432
321,470
321,617
321,631
321,689
321,707
321,752
321,817
321,883
321,944
321,947
322,138
322,172
322,185
322,346
322,352
322,534
322,552
322,560
322,568
322,654
322,656
322,702
322,741
32,276
32,278
322,863
323,216
32,326
323,276
323,367
323,481
323,562
323,643
323,70
32,389
323,920
32,403
32,411
324,113
324,187
324,340
324,380
324,937
3,251
325,125
325,149
325,217
32,524
325,241
325,570
325,784
325,909
325,914
325,968
326,127
326,233
326,453
326,476
326,504
326,528
326,538
326,56
326,580
326,687
326,693
326,745
326,945
327,12
327,172
327,274
327,282
327,378
32,756
327,725
327,952
328,151
328,165
328,170
328,174
328,323
328,458
328,490
328,677
32,869
328,784
328,789
328,790
328,860
328,866
328,981
32,903
329,185
329,216
329,237
329,254
32,926
329,28
329,324
329,397
329,411
329,427
329,477
329,743
329,751
329,795
329,829
329,906
330,178
330,192
330,505
330,51
330,549
330,566
330,834
3,31
331,11
331,154
331,183
331,23
331,335
33,134
331,355
331,427
331,466
331,47
331,527
331,672
331,736
331,790
331,845
331,925
3,320
332,103
332,206
332,283
332,313
332,534
332,565
332,596
33,261
33,266
332,670
332,674
332,698
332,738
332,964
332,968
332,979
333,206
333,720
333,736
333,915
333,926
3,34
334,145
334,198
334,439
334,483
334,488
334,497
334,58
334,590
334,603
334,611
334,690
334,705
334,898
33,505
335,295
335,372
335,470
335,474
3,357
335,771
335,907
33,606
336,117
336,147
336,29
336,38
336,459
336,505
336,621
336,746
336,887
336,909
337,134
337,322
337,412
337,520
337,584
337,658
337,67
337,714
337,791
337,965
338,579
338,644
338,647
339,253
339,306
339,351
339,736
339,763
339,93
34,0
340,166
340,179
340,192
340,238
340,38
340,465
340,654
340,813
340,839
340,965
341,27
341,581
341,73
34,174
341,799
342,30
342,427
342,666
342,740
342,759
342,810
34,288
342,955
343,160
34,33
343,386
343,568
343,595
343,772
343,806
343,938
34,400
344,192
344,278
344,282
34,433
344,333
34,435
344,378
344,489
344,730
345,231
345,241
345,287
345,31
345,712
345,725
345,862
345,87
345,885
345,907
346,114
346,189
346,191
346,284
3,463
346,334
346,392
346,405
346,675
346,766
346,835
346,900
346,925
346,987
3,472
347,201
347,260
347,28
347,373
347,429
34,752
347,574
347,585
347,6
347,654
34,773
347,819
347,911
348,371
348,896
348,981
349,12
349,132
349,179
34,923
349,244
34,926
349,345
349,356
349,527
349,629
349,755
349,856
349,931
350,132
350,135
350,158
350,322
350,384
350,551
350,652
351,117
351,155
351,157
351,214
351,323
351,370
351,649
351,716
351,805
351,806
351,885
351,975
35,211
352,210
352,232
352,365
352,400
352,410
352,414
352,436
352,510
352,55
352,600
352,654
352,81
352,843
352,856
352,941
352,944
35,299
352,991
353,106
353,136
353,188
35,333
353,346
353,356
353,371
353,437
353,503
353,578
353,603
353,709
353,723
353,878
353,939
354,243
354,433
354,805
354,940
355,164
355,301
355,39
355,486
355,493
35,56
355,726
355,727
355,739
3,560
356,153
35,624
356,408
35,658
356,596
356,630
356,710
356,863
356,901
356,940
357,101
357,213
357,309
357,38
357,493
357,592
357,674
357,711
357,725
357,781
357,814
357,827
357,828
358,20
358,211
358,285
358,34
358,500
358,595
35,860
358,708
358,809
35,883
358,841
358,887
359,112
359,360
359,436
359,496
359,503
359,616
359,654
359,749
359,821
359,896
359,916
359,918
360,151
360,244
360,255
360,291
360,360
360,368
360,388
360,766
360,839
360,876
360,911
360,930
361,134
3,612
361,226
361,231
361,288
361,348
361,356
3,614
361,45
36,150
361,570
361,758
361,816
361,822
361,99
362,134
362,143
362,192
362,196
362,265
362,346
362,487
36,256
362,592
362,632
362,646
362,649
362,737
362,752
362,831
362,833
362,989
363,100
363,172
363,259
363,35
363,393
363,44
363,449
363,463
363,623
363,660
363,720
36,404
364,107
364,12
364,143
364,153
364,179
36,430
364,433
364,461
364,535
364,538
36,461
364,863
36,489
364,931
365,319
365,506
365,571
365,677
365,711
365,752
36,584
365,87
365,935
366,169
366,348
366,529
366,533
366,545
366,649
366,70
366,735
366,761
366,800
366,94
367,222
367,269
367,375
367,480
367,539
367,665
367,708
367,73
367,754
367,782
367,806
36,788
368,105
368,197
368,348
368,358
368,453
368,575
368,590
368,685
368,743
369,13
369,176
369,189
369,320
369,38
369,398
369,432
369,729
369,764
369,819
369,841
370,114
370,238
370,319
370,546
370,59
370,731
370,764
370,82
370,821
370,836
370,849
370,892
370,992
37,115
371,152
371,191
371,246
371,262
37,129
371,574
37,16
371,659
371,666
37,170
37,225
372,292
372,544
372,667
372,673
37,275
372,750
3,728
372,812
372,840
373,100
373,203
373,224
373,327
373,338
373,396
373,747
373,991
374,358
374,414
37,452
374,589
37,460
374,640
374,903
374,972
37,503
375,20
375,305
375,421
375,593
375,701
375,77
375,875
375,912
376,260
376,333
376,781
377,141
377,185
377,234
37,730
377,354
377,382
377,398
377,439
377,522
377,819
377,903
377,918
377,956
377,957
377,996
378,278
378,3
378,338
378,441
378,454
378,459
378,524
378,624
378,687
378,818
378,864
378,873
379,130
37,915
379,169
379,184
379,226
379,484
379,550
379,678
379,75
379,840
379,918
379,936
379,94
379,961
380,0
380,128
380,481
380,49
380,501
380,72
380,80
380,812
380,881
380,965
380,986
381,123
381,497
38,156
381,56
381,625
381,723
38,188
381,949
382,13
382,280
382,416
382,435
38,244
382,444
382,604
383,160
383,197
383,206
383,209
383,234
383,293
383,320
383,494
38,359
383,598
38,36
383,618
383,685
38,369
38,370
383,921
383,935
38,394
383,958
384,125
384,215
384,346
384,360
38,437
384,396
384,521
38,468
384,827
3,850
385,134
385,14
385,202
385,356
385,389
385,602
385,708
385,815
385,842
385,983
386,19
386,22
386,321
386,349
386,366
386,375
386,4
386,405
386,409
386,418
386,671
386,74
386,756
386,822
386,827
386,835
386,836
386,880
386,900
386,902
386,920
386,990
387,172
387,55
38,767
387,670
387,845
387,86
387,941
388,20
388,303
388,535
388,540
388,552
388,569
388,603
388,666
388,749
388,839
388,861
388,918
388,93
388,948
389,10
389,267
389,345
389,399
38,96
389,800
390,116
390,249
390,408
390,502
390,613
390,618
390,646
390,693
391,182
391,225
391,269
391,380
391,405
39,144
391,606
391,608
391,617
39,173
391,781
391,876
391,896
39,190
391,999
392,10
392,209
392,21
392,289
392,29
392,534
392,664
392,672
392,710
392,772
392,78
392,918
393,269
393,273
393,418
393,544
393,545
393,809
393,823
393,922
393,942
393,980
393,981
394,160
394,20
394,346
394,429
394,542
394,548
394,581
394,672
394,694
394,725
394,907
394,944
395,197
395,221
395,222
395,248
395,396
395,416
395,451
395,589
395,662
395,720
395,791
395,906
39,592
396,1
396,116
396,124
396,157
39,630
39,635
396,61
396,624
39,665
396,70
396,898
396,903
396,939
397,119
397,158
397,193
397,364
397,481
397,486
397,496
397,502
397,573
397,578
397,583
397,967
397,981
39,81
398,103
398,141
39,850
398,511
398,605
398,932
399,384
399,794
399,867
399,92
399,93
400,118
400,12
400,182
400,297
400,685
400,757
400,839
400,911
401,128
40,120
401,27
401,301
401,390
401,403
401,41
401,542
401,544
401,551
401,642
401,785
401,8
401,815
401,917
402,162
402,21
402,271
402,416
402,576
402,639
402,771
402,863
402,926
402,971
403,261
403,342
403,584
403,675
403,722
403,776
403,906
403,919
403,981
403,988
403,995
404,214
404,245
40,425
404,322
404,411
404,42
404,581
404,664
404,701
404,886
405,128
405,207
405,347
405,359
405,564
405,646
405,651
405,675
405,790
406,196
406,312
406,321
406,545
406,689
406,802
406,839
406,850
407,12
407,199
407,227
407,462
40,75
407,583
407,681
407,682
407,830
407,94
408,122
408,145
408,254
408,489
408,750
408,785
408,8
408,840
408,861
408,874
408,993
409,21
409,358
40,945
409,688
409,764
409,835
40,984
409,929
410,100
410,153
410,302
410,32
410,417
410,474
410,517
410,573
410,726
410,819
410,820
410,925
410,992
41,112
411,168
411,236
411,264
411,294
411,300
41,131
411,550
411,619
41,162
411,699
411,854
411,923
411,991
41,2
412,154
412,27
4,123
412,449
412,907
412,974
413,0
413,177
413,345
413,643
413,685
413,780
413,879
414,113
414,139
414,184
414,225
414,471
414,517
41,461
414,636
414,742
414,772
414,933
414,998
415,185
415,237
415,311
415,339
415,39
415,562
415,689
415,775
415,83
415,925
416,157
41,629
416,414
416,449
416,463
416,471
41,654
416,569
416,57
416,643
416,679
416,69
416,734
416,769
416,788
416,912
417,122
